Weather,City Name,City ID
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",Chikhli,1274235
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",Campsall,2653910
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",Domaszék,721316
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",Leney,6052275
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",Gateway,5862727
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",Albernau,2958734
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",La Gaude,3009150
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",Hackerberg,7871556
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",Fabrezan,3019157
"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]",Bolkhov,575364
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",Waikoloa,5854410
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",Köddingen,2886849
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",Peymeinade,2987554
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",Carcavelos,8012456
"[{'id': 520, 'main': 'Rain', 'description': 'light intensity shower rain', 'icon': '09d'}]",Juprelle,2794855
"[{'id': 211, 'main': 'Thunderstorm', 'description': 'thunderstorm', 'icon': '11d'}]",Saint-André-de-Corcy,6424649
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",Segnitz,6557016
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",Friedland,6552338
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",Karow,2892709
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",Mason Vicentino,6535008
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",Mme-Bafumen,2226441
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",Grubschütz,2914562
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",Campo Bom,3467791
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",Laibin,1804609
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",Kröpelin,2883602
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",Bugasong,1723313
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",Kragujevac,789128
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",Cosne-d'Allier,3023478
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",Uthai Thani,1149965
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",Jászjákóhalma,719645
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",Santana do Matos,3389381
"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}, {'id': 211, 'main': 'Thunderstorm', 'description': 'thunderstorm', 'icon': '11d'}]",Lake Worth Corridor,4161424
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",Kumlinge,650397
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",Provincia di Piacenza,3171057
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",Warbsen,2814154
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",Torralba del Burgo,3107872
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",Cabezas Rubias,6358191
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",Bowman Corners,5234041
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",Guarantã,3461889
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",Krasnaya Kriusha,542715
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",Steinfurth,3209057
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",Göfis,7873743
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",Cigawir,7858306
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",The Meadows,4175136
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",Adolfo Gonzáles Chaves,3854937
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",Montevideo,3441575
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",Capel,7839480
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",Nowe Warpno,3090590
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",Santo Tomas,1687534
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",Balas,1960764
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",Flen,2714401
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",Ruppertsberg,2842981
"[{'id': 520, 'main': 'Rain', 'description': 'light intensity shower rain', 'icon': '09d'}]",Feldhof,6291508
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",Sherwood Park,6146279
"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]",Boissise-le-Roi,3031917
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",Le Syndicat,2999303
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",Banjar Mundeh,7334365
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",Balangpule,7035917
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",Lendresse,3003130
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",Ternovka,483341
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",Srivilliputhur,1255616
"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",Kikuchi,1859492
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",Tangcun,1793452
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",Baindt,2953178
"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",Bislig,1724766
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",Beirolas,2270986
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",Savogna d'Isonzo,3167024
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",Teupasenti,3600841
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",Tikrit,90150
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",Frangy,3017334
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",Khanskaya,550708
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",Langen Brütz,6548367
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",Brennes,2944274
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",Bahrenfleth,2953234
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",Camerana,6534353
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",Woodland Hills Mobile Home Park,4231786
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",Udenhausen,2820500
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",Ausacker,6552013
"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]",Llanvaches,2643929
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",Aldeavieja de Tormes,6360282
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",Cileungsir,8064347
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",Panabo,1695804
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",Rameshki,502903
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",Zol’noye,686898
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",Athies-sous-Laon,3036464
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",Bilad,1725308
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",Gunzendorf,2913543
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",Aipetu,7380160
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",Los Planes,3605382
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",Kīratpur,1266509
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",Kakunodatemachi,2112454
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",Monétay-sur-Allier,6425405
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",Oviedo,4167348
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",Berastegi,6358113
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",Sid Place,5530683
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",Tunceli,298846
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",Oskarshamns Kommun,2686161
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",Wallinduc,2144908
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",Anle,1818030
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",Calaveras,5332628
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",Klagen,7035968
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",Ikongo,1064234
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",Cibeulah,8053798
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",Ringleben,2846594
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",Gravatá,3398691
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",Australind,2077454
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",Lessau,2878492
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",Cisolok,1646082
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",Schachen,7669904
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",Notre-Dame-du-Touchet,6435520
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",Gampola,1246000
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",Brentford,2654787
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",Ustersbach,6557152
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",Valle de Cerrato,6360128
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",Villemoustaussou,6426915
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",Rădăuți-Prut,669288
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",Viviers-du-Lac,2998732
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",High Rock,3572189
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",Walton Hills,5175655
"[{'id': 211, 'main': 'Thunderstorm', 'description': 'thunderstorm', 'icon': '11d'}]",Joudreville,3012227
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",Estrela,3463762
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",Swains Island,5881199
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",Incheon,1843561
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",Minco,4542876
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",Upala,3621153
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",Slochteren,2747143
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",Hauteroda,2908669
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",Mouriscas,8012960
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",Hällbybrunn,2708710
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",Yeager,4556125
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",Yunhe,6644099
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",Kielpa,2068506
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",Cabadbaran,1722032
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",Nazaré,8012383
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",Cerisé,3027875
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",Tucuruí,3385935
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",Pont-de-Veyle,2986225
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",Altivole,6535016
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",Beckeln,6552961
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",Tinh Phu Yen,1569805
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",Orán,3836620
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",Devine,5938768
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",Miwa,1856845
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",Jingzhou,1805540
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",Mehlbek,6552217
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",Mischendorf,7872744
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",Villanueva de Tapia,6359502
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",Wettringen,2809921
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",Le Grand Léger,3003992
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",Bureå,606370
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",les Franqueses del Vallès,3118929
"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",Lalitpur,1283154
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",Peştişu Mic,671049
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",Burgueta,3127458
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",Robregordo,3111494
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",Wernshausen,2810775
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",Gemeente Aalsmeer,2760133
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",Willowbrook,4916710
"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]",San Ignacio,3872175
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",Mineral del Chico,3523181
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",Melbeck,2872117
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",Vieux-Mareuil,2969196
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",Voulgaréli,262862
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",Bosa,3181706
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",Mulvane,4276017
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",Salins-les-Bains,2976413
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",Morsains,2991722
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",Wacousta,5013849
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",Ihlenfeld,2896652
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",Zebrzydowice,3080368
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",Ruschberg,6553635
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",Bystrytsya,710995
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",Castellanos,3125922
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",Gamboa,3709373
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",Barice,3262877
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",Muqi,2035697
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",Adahuesca,3130965
"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]",Ustroń,3082751
"[{'id': 211, 'main': 'Thunderstorm', 'description': 'thunderstorm', 'icon': '11d'}]",Dabene,731873
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",Chiado,6930126
"[{'id': 520, 'main': 'Rain', 'description': 'light intensity shower rain', 'icon': '09d'}]",Olne,2789869
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",Dicle,316748
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",Oberems,2659395
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",Arsac-en-Velay,6449008
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",Blaufelden,2947919
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",Maqiu,1925046
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",Goderville,3015765
"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]",Isenthal,2660244
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",Bradu,683933
"[{'id': 200, 'main': 'Thunderstorm', 'description': 'thunderstorm with light rain', 'icon': '11d'}]",Vésztő,714073
"[{'id': 520, 'main': 'Rain', 'description': 'light intensity shower rain', 'icon': '09d'}]",Wolfhausen,6295543
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",Alpenrod,6554188
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",Palos,1514843
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",Malajog,1703221
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",Sumter County,4225168
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",Martinez,4207981
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",Old Fort,6093148
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",Wattenwil,7287548
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",Molinillo,6360437
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",Tichborne,2146656
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",České Velenice,3077903
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",Wirfuserbach,2807550
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",Bancroft,2176992
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",Mirafuentes,6359718
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",Markovo,2020208
"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",Bhandārdaha,1348737
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",Pringle Bay,3362671
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",Beaudesert,2176495
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",Gurnard,2647752
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",Langui,3936963
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",Parkhurst,2153775
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",Ramallah,282239
"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]",Arrondissement de Rambouillet,2984512
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",Leintz-Gatzaga,3111017
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",Wört,2806097
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",Bitin,1724691
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",Großschweidnitz,6548675
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",Gönnheim,6554903
"[{'id': 211, 'main': 'Thunderstorm', 'description': 'thunderstorm', 'icon': '11d'}, {'id': 521, 'main': 'Rain', 'description': 'shower rain', 'icon': '09d'}]",Šakiai,595043
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",Xiangjiazhai,7059590
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",Olmedo,6362231
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",Ubay,1680475
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",Dörrenbach,6555176
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",Tallong,2147551
"[{'id': 520, 'main': 'Rain', 'description': 'light intensity shower rain', 'icon': '09d'}]",Sotkamo,636173
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",Sierndorf,2765083
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",Alfhausen,6552973
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",Büstorf,2940670
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",Yuzhnyy,840987
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",Abja-Paluoja,592626
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",Saint James,4406909
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",Xinlong,7650840
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",Taylorsville,4494650
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",Ettenstatt,6547455
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",Asseiceira,2271426
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",Varrel,6552465
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",Carlanstown,2965773
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",Ambatofinandrahana,1083239
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",Vignanello,3164354
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",Monte Santo,3456820
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",Zwevegem,2783090
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",Blackall Tambo,7839560
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",Ponderosa Park,5435059
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",Alto,4179624
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",Viterbo,3665851
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",Juan López Abajo,3503845
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",Magallón,3117708
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",Osljak,3192541
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",Roccantica,3169160
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",Waibstadt,2815328
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",Mesa,2737712
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",Aduanas,2522427
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",Kitob Shahri,1346485
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",Mendota Heights,5037280
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",Vladimirci,3187548
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",Sambek,499040
